index,status,mode,seconds,return_code,test_path,expect_path,unique_id,expected_compact,actual_compact,message,raw_log,program_log,source
11,BASARILI,compact,4.0013,0,uxm\tests\all_expected_known\0178__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_complex_basic__0344e7a13a.uxm,uxm\tests\all_expected_known\0178__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_complex_basic__0344e7a13a.expect,uxm_tests_all_expected_known_0178__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_complex_basic__0344e7a13a.uxm,400000060000002236068,400000060000002236068,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0011_uxm_tests_all_expected_known_0178__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_complex_basic__0344e7a13a.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0011_uxm_tests_all_expected_known_0178__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_complex_basic__0344e7a13a.uxm.program.txt,manifest
12,BASARILI,compact,4.8796,0,uxm\tests\all_expected_known\0179__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_corr_regression__7845beefc2.uxm,uxm\tests\all_expected_known\0179__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_corr_regression__7845beefc2.expect,uxm_tests_all_expected_known_0179__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_corr_regression__7845beefc2.uxm,100000020000001000000,100000020000001000000,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0012_uxm_tests_all_expected_known_0179__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_corr_regression__7845beefc2.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0012_uxm_tests_all_expected_known_0179__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_corr_regression__7845beefc2.uxm.program.txt,manifest
13,BASARILI,compact,4.6796,0,uxm\tests\all_expected_known\0180__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_dynamic_meta_addr__f1e7679b77.uxm,uxm\tests\all_expected_known\0180__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_dynamic_meta_addr__f1e7679b77.expect,uxm_tests_all_expected_known_0180__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_dynamic_meta_addr__f1e7679b77.uxm,A,A,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0013_uxm_tests_all_expected_known_0180__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_dynamic_meta_addr__f1e7679b77.u.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0013_uxm_tests_all_expected_known_0180__s10_STAGE10_matrix_adv_tensor__uxm_tests_v33_test_v33_dynamic_meta_addr__f1e7679b77.u.program.txt,manifest
14,BASARILI,compact,4.7473,0,uxm\tests\all_expected_known\0211__s11_STAGE11_tensor_advanced__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm,uxm\tests\all_expected_known\0211__s11_STAGE11_tensor_advanced__uxm_tests_math_test_math06_integral_trap__f9df1f263f.expect,uxm_tests_all_expected_known_0211__s11_STAGE11_tensor_advanced__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm,0,0,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0014_uxm_tests_all_expected_known_0211__s11_STAGE11_tensor_advanced__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0014_uxm_tests_all_expected_known_0211__s11_STAGE11_tensor_advanced__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm.program.txt,manifest
15,BASARILI,compact,5.2806,0,uxm\tests\all_expected_known\0215__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix02_add_2x2__d6ea7d27d1.uxm,uxm\tests\all_expected_known\0215__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix02_add_2x2__d6ea7d27d1.expect,uxm_tests_all_expected_known_0215__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix02_add_2x2__d6ea7d27d1.uxm,[68][1012],[68][1012],compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0015_uxm_tests_all_expected_known_0215__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix02_add_2x2__d6ea7d27d1.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0015_uxm_tests_all_expected_known_0215__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix02_add_2x2__d6ea7d27d1.uxm.program.txt,manifest
16,BASARILI,compact,4.8539,0,uxm\tests\all_expected_known\0216__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix03_mul_2x2__41485263d4.uxm,uxm\tests\all_expected_known\0216__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix03_mul_2x2__41485263d4.expect,uxm_tests_all_expected_known_0216__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix03_mul_2x2__41485263d4.uxm,[1922][4350],[1922][4350],compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0016_uxm_tests_all_expected_known_0216__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix03_mul_2x2__41485263d4.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0016_uxm_tests_all_expected_known_0216__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix03_mul_2x2__41485263d4.uxm.program.txt,manifest
17,BASARILI,compact,4.2071,0,uxm\tests\all_expected_known\0217__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix04_identity_trace_det2__dc519cfef9.uxm,uxm\tests\all_expected_known\0217__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix04_identity_trace_det2__dc519cfef9.expect,uxm_tests_all_expected_known_0217__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix04_identity_trace_det2__dc519cfef9.uxm,[100][010][001]3-2,[100][010][001]3-2,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0017_uxm_tests_all_expected_known_0217__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix04_identity_trace_det2__dc51.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0017_uxm_tests_all_expected_known_0217__s11_STAGE11_tensor_advanced__uxm_tests_matrix_test_matrix04_identity_trace_det2__dc51.program.txt,manifest
18,BASARILI,compact,4.6679,0,uxm\tests\all_expected_known\0218__s11_STAGE11_tensor_advanced__uxm_tests_native_test01_print_A__b500a9cd9d.uxm,uxm\tests\all_expected_known\0218__s11_STAGE11_tensor_advanced__uxm_tests_native_test01_print_A__b500a9cd9d.expect,uxm_tests_all_expected_known_0218__s11_STAGE11_tensor_advanced__uxm_tests_native_test01_print_A__b500a9cd9d.uxm,50,50,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0018_uxm_tests_all_expected_known_0218__s11_STAGE11_tensor_advanced__uxm_tests_native_test01_print_A__b500a9cd9d.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0018_uxm_tests_all_expected_known_0218__s11_STAGE11_tensor_advanced__uxm_tests_native_test01_print_A__b500a9cd9d.uxm.program.txt,manifest
19,BASARILI,compact,4.7389,0,uxm\tests\all_expected_known\0222__s11_STAGE11_tensor_advanced__uxm_tests_native_test05_meta_add__7f35cb022e.uxm,uxm\tests\all_expected_known\0222__s11_STAGE11_tensor_advanced__uxm_tests_native_test05_meta_add__7f35cb022e.expect,uxm_tests_all_expected_known_0222__s11_STAGE11_tensor_advanced__uxm_tests_native_test05_meta_add__7f35cb022e.uxm,30,30,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0019_uxm_tests_all_expected_known_0222__s11_STAGE11_tensor_advanced__uxm_tests_native_test05_meta_add__7f35cb022e.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0019_uxm_tests_all_expected_known_0222__s11_STAGE11_tensor_advanced__uxm_tests_native_test05_meta_add__7f35cb022e.uxm.program.txt,manifest
20,BASARILI,compact,4.8729,0,uxm\tests\all_expected_known\0228__s11_STAGE11_tensor_advanced__uxm_tests_native_test11_hypotenuse__a38c889f46.uxm,uxm\tests\all_expected_known\0228__s11_STAGE11_tensor_advanced__uxm_tests_native_test11_hypotenuse__a38c889f46.expect,uxm_tests_all_expected_known_0228__s11_STAGE11_tensor_advanced__uxm_tests_native_test11_hypotenuse__a38c889f46.uxm,5,5,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0020_uxm_tests_all_expected_known_0228__s11_STAGE11_tensor_advanced__uxm_tests_native_test11_hypotenuse__a38c889f46.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0020_uxm_tests_all_expected_known_0228__s11_STAGE11_tensor_advanced__uxm_tests_native_test11_hypotenuse__a38c889f46.uxm.program.txt,manifest
21,BASARILI,compact,4.9149,0,uxm\tests\all_expected_known\0229__s11_STAGE11_tensor_advanced__uxm_tests_native_test12_signed_mode__7d57850849.uxm,uxm\tests\all_expected_known\0229__s11_STAGE11_tensor_advanced__uxm_tests_native_test12_signed_mode__7d57850849.expect,uxm_tests_all_expected_known_0229__s11_STAGE11_tensor_advanced__uxm_tests_native_test12_signed_mode__7d57850849.uxm,0,0,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0021_uxm_tests_all_expected_known_0229__s11_STAGE11_tensor_advanced__uxm_tests_native_test12_signed_mode__7d57850849.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0021_uxm_tests_all_expected_known_0229__s11_STAGE11_tensor_advanced__uxm_tests_native_test12_signed_mode__7d57850849.uxm.program.txt,manifest
22,BASARILI,compact,4.9761,0,uxm\tests\all_expected_known\0230__s11_STAGE11_tensor_advanced__uxm_tests_native_test13_status_div_zero__1517d0d659.uxm,uxm\tests\all_expected_known\0230__s11_STAGE11_tensor_advanced__uxm_tests_native_test13_status_div_zero__1517d0d659.expect,uxm_tests_all_expected_known_0230__s11_STAGE11_tensor_advanced__uxm_tests_native_test13_status_div_zero__1517d0d659.uxm,0,0,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0022_uxm_tests_all_expected_known_0230__s11_STAGE11_tensor_advanced__uxm_tests_native_test13_status_div_zero__1517d0d659.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0022_uxm_tests_all_expected_known_0230__s11_STAGE11_tensor_advanced__uxm_tests_native_test13_status_div_zero__1517d0d659.uxm.program.txt,manifest
23,BASARILI,compact,4.3193,0,uxm\tests\all_expected_known\0232__s11_STAGE11_tensor_advanced__uxm_tests_native_test15_branch_nonzero__264c6a7d20.uxm,uxm\tests\all_expected_known\0232__s11_STAGE11_tensor_advanced__uxm_tests_native_test15_branch_nonzero__264c6a7d20.expect,uxm_tests_all_expected_known_0232__s11_STAGE11_tensor_advanced__uxm_tests_native_test15_branch_nonzero__264c6a7d20.uxm,B,B,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0023_uxm_tests_all_expected_known_0232__s11_STAGE11_tensor_advanced__uxm_tests_native_test15_branch_nonzero__264c6a7d20.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0023_uxm_tests_all_expected_known_0232__s11_STAGE11_tensor_advanced__uxm_tests_native_test15_branch_nonzero__264c6a7d20.uxm.program.txt,manifest
24,BASARILI,compact,4.258,0,uxm\tests\all_expected_known\0235__s11_STAGE11_tensor_advanced__uxm_tests_native_test18_pointer_service__df26f04e62.uxm,uxm\tests\all_expected_known\0235__s11_STAGE11_tensor_advanced__uxm_tests_native_test18_pointer_service__df26f04e62.expect,uxm_tests_all_expected_known_0235__s11_STAGE11_tensor_advanced__uxm_tests_native_test18_pointer_service__df26f04e62.uxm,A,A,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0024_uxm_tests_all_expected_known_0235__s11_STAGE11_tensor_advanced__uxm_tests_native_test18_pointer_service__df26f04e62.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0024_uxm_tests_all_expected_known_0235__s11_STAGE11_tensor_advanced__uxm_tests_native_test18_pointer_service__df26f04e62.uxm.program.txt,manifest
25,BASARILI,compact,4.6906,0,uxm\tests\all_expected_known\0236__s11_STAGE11_tensor_advanced__uxm_tests_native_test20_fifo_char_order__c1764b342c.uxm,uxm\tests\all_expected_known\0236__s11_STAGE11_tensor_advanced__uxm_tests_native_test20_fifo_char_order__c1764b342c.expect,uxm_tests_all_expected_known_0236__s11_STAGE11_tensor_advanced__uxm_tests_native_test20_fifo_char_order__c1764b342c.uxm,AB,AB,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0025_uxm_tests_all_expected_known_0236__s11_STAGE11_tensor_advanced__uxm_tests_native_test20_fifo_char_order__c1764b342c.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0025_uxm_tests_all_expected_known_0236__s11_STAGE11_tensor_advanced__uxm_tests_native_test20_fifo_char_order__c1764b342c.uxm.program.txt,manifest
26,BASARILI,compact,4.7646,0,uxm\tests\all_expected_known\0237__s11_STAGE11_tensor_advanced__uxm_tests_native_test21_fifo_count_peek__7cbb128eb0.uxm,uxm\tests\all_expected_known\0237__s11_STAGE11_tensor_advanced__uxm_tests_native_test21_fifo_count_peek__7cbb128eb0.expect,uxm_tests_all_expected_known_0237__s11_STAGE11_tensor_advanced__uxm_tests_native_test21_fifo_count_peek__7cbb128eb0.uxm,210,210,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0026_uxm_tests_all_expected_known_0237__s11_STAGE11_tensor_advanced__uxm_tests_native_test21_fifo_count_peek__7cbb128eb0.uxm.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0026_uxm_tests_all_expected_known_0237__s11_STAGE11_tensor_advanced__uxm_tests_native_test21_fifo_count_peek__7cbb128eb0.uxm.program.txt,manifest
27,BASARILI,compact,4.6519,0,uxm\tests\all_expected_known\0239__s11_STAGE11_tensor_advanced__uxm_tests_native_test23_data_digit_ascii_to_number__ce86650ec8.uxm,uxm\tests\all_expected_known\0239__s11_STAGE11_tensor_advanced__uxm_tests_native_test23_data_digit_ascii_to_number__ce86650ec8.expect,uxm_tests_all_expected_known_0239__s11_STAGE11_tensor_advanced__uxm_tests_native_test23_data_digit_ascii_to_number__ce86650ec8.uxm,8,8,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0027_uxm_tests_all_expected_known_0239__s11_STAGE11_tensor_advanced__uxm_tests_native_test23_data_digit_ascii_to_number__ce86.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0027_uxm_tests_all_expected_known_0239__s11_STAGE11_tensor_advanced__uxm_tests_native_test23_data_digit_ascii_to_number__ce86.program.txt,manifest
28,BASARILI,compact,4.9398,0,uxm\tests\all_expected_known\0240__s11_STAGE11_tensor_advanced__uxm_tests_native_test24_data_block_copy_print__0544393ce5.uxm,uxm\tests\all_expected_known\0240__s11_STAGE11_tensor_advanced__uxm_tests_native_test24_data_block_copy_print__0544393ce5.expect,uxm_tests_all_expected_known_0240__s11_STAGE11_tensor_advanced__uxm_tests_native_test24_data_block_copy_print__0544393ce5.uxm,HELLO,HELLO,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0028_uxm_tests_all_expected_known_0240__s11_STAGE11_tensor_advanced__uxm_tests_native_test24_data_block_copy_print__0544393ce.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0028_uxm_tests_all_expected_known_0240__s11_STAGE11_tensor_advanced__uxm_tests_native_test24_data_block_copy_print__0544393ce.program.txt,manifest
29,BASARILI,compact,4.705,0,uxm\tests\all_expected_known\0241__s11_STAGE11_tensor_advanced__uxm_tests_native_test25_data_sort_ascending__d04d7a1665.uxm,uxm\tests\all_expected_known\0241__s11_STAGE11_tensor_advanced__uxm_tests_native_test25_data_sort_ascending__d04d7a1665.expect,uxm_tests_all_expected_known_0241__s11_STAGE11_tensor_advanced__uxm_tests_native_test25_data_sort_ascending__d04d7a1665.uxm,ABC,ABC,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0029_uxm_tests_all_expected_known_0241__s11_STAGE11_tensor_advanced__uxm_tests_native_test25_data_sort_ascending__d04d7a1665..raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0029_uxm_tests_all_expected_known_0241__s11_STAGE11_tensor_advanced__uxm_tests_native_test25_data_sort_ascending__d04d7a1665..program.txt,manifest
30,BASARILI,compact,4.0872,0,uxm\tests\all_expected_known\0242__s11_STAGE11_tensor_advanced__uxm_tests_native_test26_tape_sort_descending_chars__9f54dd8c13.uxm,uxm\tests\all_expected_known\0242__s11_STAGE11_tensor_advanced__uxm_tests_native_test26_tape_sort_descending_chars__9f54dd8c13.expect,uxm_tests_all_expected_known_0242__s11_STAGE11_tensor_advanced__uxm_tests_native_test26_tape_sort_descending_chars__9f54dd8c13.uxm,321,321,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0030_uxm_tests_all_expected_known_0242__s11_STAGE11_tensor_advanced__uxm_tests_native_test26_tape_sort_descending_chars__9f54.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0030_uxm_tests_all_expected_known_0242__s11_STAGE11_tensor_advanced__uxm_tests_native_test26_tape_sort_descending_chars__9f54.program.txt,manifest
31,BASARILI,compact,4.8182,0,uxm\tests\all_expected_known\0243__s11_STAGE11_tensor_advanced__uxm_tests_native_test27_tape_linear_search__2cd880af08.uxm,uxm\tests\all_expected_known\0243__s11_STAGE11_tensor_advanced__uxm_tests_native_test27_tape_linear_search__2cd880af08.expect,uxm_tests_all_expected_known_0243__s11_STAGE11_tensor_advanced__uxm_tests_native_test27_tape_linear_search__2cd880af08.uxm,2,2,compact,fast_results\runs\fast_failed_unique_v8_20260510_173450\logs\0031_uxm_tests_all_expected_known_0243__s11_STAGE11_tensor_advanced__uxm_tests_native_test27_tape_linear_search__2cd880af08.u.raw.log,fast_results\runs\fast_failed_unique_v8_20260510_173450\program_outputs\0031_uxm_tests_all_expected_known_0243__s11_STAGE11_tensor_advanced__uxm_tests_native_test27_tape_linear_search__2cd880af08.u.program.txt,manifest
