index,status,mode,seconds,return_code,test_path,expect_path,unique_id,expected_compact,actual_compact,message,raw_log,program_log,source
3,UYUSMAZ,exact,4.5047,0,uxm\tests\stage17\test_s17_expect_multiline.uxm,uxm\tests\stage17\test_s17_expect_multiline.expect,uxm_tests_stage17_test_s17_expect_multiline.uxm,3042,3042,exact,expected_results_v2\expected_20260510_054020\logs\0003_uxm_tests_stage17_test_s17_expect_multiline.uxm.raw.log,expected_results_v2\expected_20260510_054020\program_outputs\0003_uxm_tests_stage17_test_s17_expect_multiline.uxm.program.txt,dir
