index,status,mode,seconds,return_code,test_path,expect_path,unique_id,expected_compact,actual_compact,message,raw_log,program_log,source
229,UYUSMAZ,compact,3.727,0,uxm\tests\all_expected_known\0285__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_matadv_inverse_identity__b905ef3b4a.uxm,uxm\tests\all_expected_known\0285__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_matadv_inverse_identity__b905ef3b4a.expect,0285__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_matadv_inverse_identity__b905ef3b4a,"[10][01]memorytape=64,stack=8,data=256,queue=4celldwordmodenormal",[10][01],compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0229_0285__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_matadv_inverse_identity__b905ef3b4a.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0229_0285__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_matadv_inverse_identity__b905ef3b4a.program.txt,UXM_V33_STAGE11_tensor_advanced_package
230,UYUSMAZ,compact,4.3742,0,uxm\tests\all_expected_known\0286__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505.uxm,uxm\tests\all_expected_known\0286__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505.expect,0286__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505,9000000andabout2660000/2666666dependingn/rounding,90000002680000,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0230_0286__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0230_0286__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505.program.txt,UXM_V33_STAGE11_tensor_advanced_package
231,UYUSMAZ,compact,4.6949,0,uxm\tests\all_expected_known\0287__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_probability_random__0cedf8d236.uxm,uxm\tests\all_expected_known\0287__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_probability_random__0cedf8d236.expect,0287__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_probability_random__0cedf8d236,"deterministicrandomvalues,allcompile/runsuccess",77693921720350,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0231_0287__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_probability_random__0cedf8d236.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0231_0287__s11_STAGE11_tensor_advanced__uxm_tests_v33_test_v33_probability_random__0cedf8d236.program.txt,UXM_V33_STAGE11_tensor_advanced_package
245,UYUSMAZ,compact,4.4351,0,uxm\tests\all_expected_known\0311__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.uxm,uxm\tests\all_expected_known\0311__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.expect,0311__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449,12,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0245_0311__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0245_0311__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.program.txt,UXM_V33_STAGE12_tensor_advanced2_package
246,UYUSMAZ,compact,4.385,0,uxm\tests\all_expected_known\0312__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math05_num_deriv__191a99caff.uxm,uxm\tests\all_expected_known\0312__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math05_num_deriv__191a99caff.expect,0312__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math05_num_deriv__191a99caff,10,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0246_0312__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math05_num_deriv__191a99caff.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0246_0312__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math05_num_deriv__191a99caff.program.txt,UXM_V33_STAGE12_tensor_advanced2_package
247,UYUSMAZ,compact,4.7182,0,uxm\tests\all_expected_known\0313__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm,uxm\tests\all_expected_known\0313__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math06_integral_trap__f9df1f263f.expect,0313__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math06_integral_trap__f9df1f263f,50,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0247_0313__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math06_integral_trap__f9df1f263f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0247_0313__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math06_integral_trap__f9df1f263f.program.txt,UXM_V33_STAGE12_tensor_advanced2_package
248,UYUSMAZ,compact,3.9617,0,uxm\tests\all_expected_known\0314__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math07_integral_simpson__7adae488ba.uxm,uxm\tests\all_expected_known\0314__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math07_integral_simpson__7adae488ba.expect,0314__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math07_integral_simpson__7adae488ba,72,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0248_0314__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math07_integral_simpson__7adae488ba.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0248_0314__s12_STAGE12_tensor_advanced2__uxm_tests_math_test_math07_integral_simpson__7adae488ba.program.txt,UXM_V33_STAGE12_tensor_advanced2_package
249,UYUSMAZ,compact,4.5042,0,uxm\tests\all_expected_known\0315__s12_STAGE12_tensor_advanced2__uxm_tests_matrix_tmp_det_debug__0ea11514b5.uxm,uxm\tests\all_expected_known\0315__s12_STAGE12_tensor_advanced2__uxm_tests_matrix_tmp_det_debug__0ea11514b5.expect,0315__s12_STAGE12_tensor_advanced2__uxm_tests_matrix_tmp_det_debug__0ea11514b5,-2,[12][34]-2,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0249_0315__s12_STAGE12_tensor_advanced2__uxm_tests_matrix_tmp_det_debug__0ea11514b5.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0249_0315__s12_STAGE12_tensor_advanced2__uxm_tests_matrix_tmp_det_debug__0ea11514b5.program.txt,UXM_V33_STAGE12_tensor_advanced2_package
261,UYUSMAZ,compact,3.8196,0,uxm\tests\all_expected_known\0332__s12_STAGE12_tensor_advanced2__uxm_tests_native_test13_status_div_zero__1517d0d659.uxm,uxm\tests\all_expected_known\0332__s12_STAGE12_tensor_advanced2__uxm_tests_native_test13_status_div_zero__1517d0d659.expect,0332__s12_STAGE12_tensor_advanced2__uxm_tests_native_test13_status_div_zero__1517d0d659,15,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0261_0332__s12_STAGE12_tensor_advanced2__uxm_tests_native_test13_status_div_zero__1517d0d659.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0261_0332__s12_STAGE12_tensor_advanced2__uxm_tests_native_test13_status_div_zero__1517d0d659.program.txt,UXM_V33_STAGE12_tensor_advanced2_package
262,UYUSMAZ,compact,4.988,0,uxm\tests\all_expected_known\0333__s12_STAGE12_tensor_advanced2__uxm_tests_native_test14_branch_current_zero__475660ecab.uxm,uxm\tests\all_expected_known\0333__s12_STAGE12_tensor_advanced2__uxm_tests_native_test14_branch_current_zero__475660ecab.expect,0333__s12_STAGE12_tensor_advanced2__uxm_tests_native_test14_branch_current_zero__475660ecab,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0262_0333__s12_STAGE12_tensor_advanced2__uxm_tests_native_test14_branch_current_zero__475660ecab.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0262_0333__s12_STAGE12_tensor_advanced2__uxm_tests_native_test14_branch_current_zero__475660ecab.program.txt,UXM_V33_STAGE12_tensor_advanced2_package
263,UYUSMAZ,compact,5.2004,0,uxm\tests\all_expected_known\0334__s12_STAGE12_tensor_advanced2__uxm_tests_native_test15_branch_nonzero__264c6a7d20.uxm,uxm\tests\all_expected_known\0334__s12_STAGE12_tensor_advanced2__uxm_tests_native_test15_branch_nonzero__264c6a7d20.expect,0334__s12_STAGE12_tensor_advanced2__uxm_tests_native_test15_branch_nonzero__264c6a7d20,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0263_0334__s12_STAGE12_tensor_advanced2__uxm_tests_native_test15_branch_nonzero__264c6a7d20.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0263_0334__s12_STAGE12_tensor_advanced2__uxm_tests_native_test15_branch_nonzero__264c6a7d20.program.txt,UXM_V33_STAGE12_tensor_advanced2_package
303,UYUSMAZ,compact,7.2909,0,uxm\tests\all_expected_known\0379__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_complex_basic__0344e7a13a.uxm,uxm\tests\all_expected_known\0379__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_complex_basic__0344e7a13a.expect,0379__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_complex_basic__0344e7a13a,400000060000005000000,400000060000002236068,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0303_0379__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_complex_basic__0344e7a13a.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0303_0379__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_complex_basic__0344e7a13a.program.txt,UXM_V33_STAGE12_tensor_advanced2_package
307,UYUSMAZ,compact,6.4359,0,uxm\tests\all_expected_known\0387__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_matadv_inverse_identity__b905ef3b4a.uxm,uxm\tests\all_expected_known\0387__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_matadv_inverse_identity__b905ef3b4a.expect,0387__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_matadv_inverse_identity__b905ef3b4a,"[10][01]memorytape=64,stack=8,data=256,queue=4celldwordmodenormal",[10][01],compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0307_0387__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_matadv_inverse_identity__b905ef3b4a.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0307_0387__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_matadv_inverse_identity__b905ef3b4a.program.txt,UXM_V33_STAGE12_tensor_advanced2_package
308,UYUSMAZ,compact,8.1564,0,uxm\tests\all_expected_known\0388__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505.uxm,uxm\tests\all_expected_known\0388__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505.expect,0388__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505,9000000andabout2660000/2666666dependingn/rounding,90000002680000,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0308_0388__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0308_0388__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505.program.txt,UXM_V33_STAGE12_tensor_advanced2_package
309,UYUSMAZ,compact,7.6036,0,uxm\tests\all_expected_known\0389__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_probability_random__0cedf8d236.uxm,uxm\tests\all_expected_known\0389__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_probability_random__0cedf8d236.expect,0389__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_probability_random__0cedf8d236,"deterministicrandomvalues,allcompile/runsuccess",77693921720350,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0309_0389__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_probability_random__0cedf8d236.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0309_0389__s12_STAGE12_tensor_advanced2__uxm_tests_v33_test_v33_probability_random__0cedf8d236.program.txt,UXM_V33_STAGE12_tensor_advanced2_package
338,UYUSMAZ,compact,4.2566,0,uxm\tests\all_expected_known\0431__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_integration_rowops_det__ffb4dafd1c.uxm,uxm\tests\all_expected_known\0431__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_integration_rowops_det__ffb4dafd1c.expect,0431__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_integration_rowops_det__ffb4dafd1c,-2,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0338_0431__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_integration_rowops_det__ffb4dafd1c.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0338_0431__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_integration_rowops_det__ffb4dafd1c.program.txt,UXM_V33_STAGE14_linalg_advanced_package
339,UYUSMAZ,compact,4.2369,0,uxm\tests\all_expected_known\0432__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_integration_solve_then_matvec__9b84c8e909.uxm,uxm\tests\all_expected_known\0432__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_integration_solve_then_matvec__9b84c8e909.expect,0432__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_integration_solve_then_matvec__9b84c8e909,31,36,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0339_0432__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_integration_solve_then_matvec__9b84c8e909.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0339_0432__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_integration_solve_then_matvec__9b84c8e909.program.txt,UXM_V33_STAGE14_linalg_advanced_package
346,UYUSMAZ,compact,4.5286,0,uxm\tests\all_expected_known\0439__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_linalg_inverse_nxn__9a523d865f.uxm,uxm\tests\all_expected_known\0439__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_linalg_inverse_nxn__9a523d865f.expect,0439__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_linalg_inverse_nxn__9a523d865f,11,22,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0346_0439__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_linalg_inverse_nxn__9a523d865f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0346_0439__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_linalg_inverse_nxn__9a523d865f.program.txt,UXM_V33_STAGE14_linalg_advanced_package
351,UYUSMAZ,compact,4.232,0,uxm\tests\all_expected_known\0444__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_linalg_solve_nxn__617ee60b8f.uxm,uxm\tests\all_expected_known\0444__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_linalg_solve_nxn__617ee60b8f.expect,0444__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_linalg_solve_nxn__617ee60b8f,15,16,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0351_0444__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_linalg_solve_nxn__617ee60b8f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0351_0444__s14_STAGE14_linalg_advanced__uxm_tests_v33_stage14_test_s14_linalg_solve_nxn__617ee60b8f.program.txt,UXM_V33_STAGE14_linalg_advanced_package
391,UYUSMAZ,exact,4.461,0,uxm\tests\all_expected_known\0484__s17_STAGE17_test_framework__uxm_tests_stage17_test_s17_expect_multiline__395682003c.uxm,uxm\tests\all_expected_known\0484__s17_STAGE17_test_framework__uxm_tests_stage17_test_s17_expect_multiline__395682003c.expect,0484__s17_STAGE17_test_framework__uxm_tests_stage17_test_s17_expect_multiline__395682003c,3042,3042,exact,expected_results_v2\all_expected_v2_20260510_073624\logs\0391_0484__s17_STAGE17_test_framework__uxm_tests_stage17_test_s17_expect_multiline__395682003c.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0391_0484__s17_STAGE17_test_framework__uxm_tests_stage17_test_s17_expect_multiline__395682003c.program.txt,UXM_V33_STAGE17_test_framework_package
394,BUILD_FAIL,compact,0.1165,1,uxm\tests\all_expected_known\0487__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_01_game_score_combo__a67334acd6.uxm,uxm\tests\all_expected_known\0487__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_01_game_score_combo__a67334acd6.expect,0487__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_01_game_score_combo__a67334acd6,150300,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0394_0487__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_01_game_score_combo__a67334acd6.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0394_0487__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_01_game_score_combo__a67334acd6.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
395,BUILD_FAIL,compact,0.1166,1,uxm\tests\all_expected_known\0489__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_03_game_inventory_vector_sum__b175c33a4f.uxm,uxm\tests\all_expected_known\0489__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_03_game_inventory_vector_sum__b175c33a4f.expect,0489__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_03_game_inventory_vector_sum__b175c33a4f,21,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0395_0489__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_03_game_inventory_vector_sum__b175.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0395_0489__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_03_game_inventory_vector_sum__b175.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
396,BUILD_FAIL,compact,0.1236,1,uxm\tests\all_expected_known\0497__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_11_tensor2d_sum__aa75c49a1a.uxm,uxm\tests\all_expected_known\0497__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_11_tensor2d_sum__aa75c49a1a.expect,0497__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_11_tensor2d_sum__aa75c49a1a,30,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0396_0497__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_11_tensor2d_sum__aa75c49a1a.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0396_0497__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_11_tensor2d_sum__aa75c49a1a.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
397,BUILD_FAIL,compact,0.1232,1,uxm\tests\all_expected_known\0498__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_12_tensor3d_index__ef143e286c.uxm,uxm\tests\all_expected_known\0498__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_12_tensor3d_index__ef143e286c.expect,0498__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_12_tensor3d_index__ef143e286c,77,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0397_0498__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_12_tensor3d_index__ef143e286c.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0397_0498__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_12_tensor3d_index__ef143e286c.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
398,BUILD_FAIL,compact,0.1211,1,uxm\tests\all_expected_known\0499__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_13_tensor4d_flat_logic__948afdf95a.uxm,uxm\tests\all_expected_known\0499__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_13_tensor4d_flat_logic__948afdf95a.expect,0499__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_13_tensor4d_flat_logic__948afdf95a,88,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0398_0499__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_13_tensor4d_flat_logic__948afdf95a.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0398_0499__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_13_tensor4d_flat_logic__948afdf95a.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
399,BUILD_FAIL,compact,0.1213,1,uxm\tests\all_expected_known\0502__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_16_ml_linear_prediction__7b2de624f3.uxm,uxm\tests\all_expected_known\0502__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_16_ml_linear_prediction__7b2de624f3.expect,0502__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_16_ml_linear_prediction__7b2de624f3,46,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0399_0502__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_16_ml_linear_prediction__7b2de624f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0399_0502__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_16_ml_linear_prediction__7b2de624f.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
400,BUILD_FAIL,compact,0.1271,1,uxm\tests\all_expected_known\0513__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_02_chemistry_molar_mass_ch4o__bea0c507a1.uxm,uxm\tests\all_expected_known\0513__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_02_chemistry_molar_mass_ch4o__bea0c507a1.expect,0513__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_02_chemistry_molar_mass_ch4o__bea0c507a1,1320,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0400_0513__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_02_chemistry_molar_mass_ch4.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0400_0513__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_02_chemistry_molar_mass_ch4.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
401,BUILD_FAIL,compact,0.1317,1,uxm\tests\all_expected_known\0514__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_03_physics_kinetic_energy_scaled__ee9a9bfc93.uxm,uxm\tests\all_expected_known\0514__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_03_physics_kinetic_energy_scaled__ee9a9bfc93.expect,0514__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_03_physics_kinetic_energy_scaled__ee9a9bfc93,50,HATA:databellekustsiniri256KB.Verilen=4096KB.Toplam-politikaicin#memorypolicy=totalkullan.,exit_code expected=0 actual=1,expected_results_v2\all_expected_v2_20260510_073624\logs\0401_0514__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_03_physics_kinetic_energy_s.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0401_0514__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_program_domain_03_physics_kinetic_energy_s.program.txt,UXM_V33_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE
