index,status,mode,seconds,return_code,test_path,expect_path,unique_id,expected_compact,actual_compact,message,raw_log,program_log,source
1,BASARILI,compact,4.8125,0,uxm\tests\all_expected_known\0499__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_13_tensor4d_flat_logic__948afdf95a.uxm,uxm\tests\all_expected_known\0499__s18_STAGE18_MEGA_TEST_CORPUS_TRANSLATORS_PACKAGE__uxm_tests_mega_corpus_example_13_tensor4d_flat_logic__948afdf95a.expect,tensor4d_flat_logic_v9,88,88,compact,fast_results\runs\tensor4d_v9_20260510_192051\logs\0001_tensor4d_flat_logic_v9.raw.log,fast_results\runs\tensor4d_v9_20260510_192051\program_outputs\0001_tensor4d_flat_logic_v9.program.txt,V9
